,RFrac,InitialTumourSize,Cost,Turnover,ReplicateId,Time,TreatmentBranch,TTP_CT_CA,TTP_AT50_CA,AbsTimeGained_CA,RelTimeGained_CA,MaxNCycles,FinalSize_R_CT,FinalSize_R_AT,NNests,InitialMeanDist,MeanConvexity
2477,0.001,0.25,0.0,0.0,619,250,MTD,,,,,2.0,146.0,245.0,3,,0.8285614648927231
2478,0.001,0.25,0.0,0.0,619,150,AT50,,,,,2.0,146.0,245.0,3,,0.820119619095939
2479,0.001,0.25,0.0,0.0,619,250,AT50,,,,,2.0,146.0,245.0,3,,0.7180597484117115
2480,0.001,0.25,0.0,0.0,620,150,MTD,,,,,2.0,276.0,193.0,3,,0.7986555694935924
2481,0.001,0.25,0.0,0.0,620,250,MTD,,,,,2.0,276.0,193.0,3,,0.7580108302712394
2482,0.001,0.25,0.0,0.0,620,150,AT50,,,,,2.0,276.0,193.0,3,,0.8163561385165177
2483,0.001,0.25,0.0,0.0,620,250,AT50,,,,,2.0,276.0,193.0,3,,0.7835555196954327
2484,0.001,0.25,0.0,0.0,621,150,MTD,,,,,2.0,193.0,177.0,3,,0.9126657070687751
2485,0.001,0.25,0.0,0.0,621,250,MTD,,,,,2.0,193.0,177.0,2,,0.7297642306194387
2486,0.001,0.25,0.0,0.0,621,150,AT50,,,,,2.0,193.0,177.0,3,,0.8347533796440603
2487,0.001,0.25,0.0,0.0,621,250,AT50,,,,,2.0,193.0,177.0,2,,0.7304582103186215
2488,0.001,0.25,0.0,0.0,622,150,MTD,,,,,2.0,212.0,230.0,3,,0.8801940517766496
2489,0.001,0.25,0.0,0.0,622,250,MTD,,,,,2.0,212.0,230.0,3,,0.740057688726627
2490,0.001,0.25,0.0,0.0,622,150,AT50,,,,,2.0,212.0,230.0,3,,0.8401249389219699
2491,0.001,0.25,0.0,0.0,622,250,AT50,,,,,2.0,212.0,230.0,3,,0.7411314671461452
2492,0.001,0.25,0.0,0.0,623,150,MTD,,,,,2.0,169.0,196.0,3,,0.9064067189395848
2493,0.001,0.25,0.0,0.0,623,250,MTD,,,,,2.0,169.0,196.0,3,,0.8428206281175222
2494,0.001,0.25,0.0,0.0,623,150,AT50,,,,,2.0,169.0,196.0,3,,0.8409589028378939
2495,0.001,0.25,0.0,0.0,623,250,AT50,,,,,2.0,169.0,196.0,3,,0.7876653984114389
2496,0.001,0.25,0.0,0.0,624,150,MTD,,,,,2.0,401.0,282.0,3,,0.8141672953714045
2497,0.001,0.25,0.0,0.0,624,250,MTD,,,,,2.0,401.0,282.0,3,,0.7668730333926347
2498,0.001,0.25,0.0,0.0,624,150,AT50,,,,,2.0,401.0,282.0,3,,0.7473584577806821
2499,0.001,0.25,0.0,0.0,624,250,AT50,,,,,2.0,401.0,282.0,3,,0.7300655950343499
2500,0.001,0.25,0.0,0.0,625,150,MTD,,,,,3.0,253.0,189.0,3,,0.8467687856132295
2501,0.001,0.25,0.0,0.0,625,250,MTD,,,,,3.0,253.0,189.0,3,,0.7751439473835671
2502,0.001,0.25,0.0,0.0,625,150,AT50,,,,,3.0,253.0,189.0,3,,0.9036200241218304
2503,0.001,0.25,0.0,0.0,625,250,AT50,,,,,3.0,253.0,189.0,3,,0.7817484741649655
2504,0.001,0.25,0.0,0.0,626,150,MTD,,,,,2.0,345.0,301.0,2,,0.7707238869777132
2505,0.001,0.25,0.0,0.0,626,250,MTD,,,,,2.0,345.0,301.0,2,,0.7036522755668728
2506,0.001,0.25,0.0,0.0,626,150,AT50,,,,,2.0,345.0,301.0,2,,0.7354526685433984
2507,0.001,0.25,0.0,0.0,626,250,AT50,,,,,2.0,345.0,301.0,2,,0.6795884820874745
2508,0.001,0.25,0.0,0.0,627,150,MTD,,,,,3.0,243.0,142.0,3,,0.8867323084221385
2509,0.001,0.25,0.0,0.0,627,250,MTD,,,,,3.0,243.0,142.0,3,,0.7861948756772955
2510,0.001,0.25,0.0,0.0,627,150,AT50,,,,,3.0,243.0,142.0,3,,0.8745960988877491
2511,0.001,0.25,0.0,0.0,627,250,AT50,,,,,3.0,243.0,142.0,3,,0.8628483062545569
2512,0.001,0.25,0.0,0.0,628,150,MTD,,,,,3.0,267.0,153.0,3,,0.8403783815667598
2513,0.001,0.25,0.0,0.0,628,250,MTD,,,,,3.0,267.0,153.0,3,,0.8103241782757435
2514,0.001,0.25,0.0,0.0,628,150,AT50,,,,,3.0,267.0,153.0,3,,0.8879327261492208
2515,0.001,0.25,0.0,0.0,628,250,AT50,,,,,3.0,267.0,153.0,3,,0.8388283695550115
2516,0.001,0.25,0.0,0.0,629,150,MTD,,,,,2.0,194.0,183.0,3,,0.9051906483041852
2517,0.001,0.25,0.0,0.0,629,250,MTD,,,,,2.0,194.0,183.0,3,,0.8049641365287318
2518,0.001,0.25,0.0,0.0,629,150,AT50,,,,,2.0,194.0,183.0,3,,0.8388905627980382
2519,0.001,0.25,0.0,0.0,629,250,AT50,,,,,2.0,194.0,183.0,3,,0.7361693410803003
2520,0.001,0.25,0.0,0.0,630,150,MTD,,,,,2.0,313.0,266.0,3,,0.8601516696306138
2521,0.001,0.25,0.0,0.0,630,250,MTD,,,,,2.0,313.0,266.0,3,,0.724000947858956
2522,0.001,0.25,0.0,0.0,630,150,AT50,,,,,2.0,313.0,266.0,3,,0.7746194458079837
2523,0.001,0.25,0.0,0.0,630,250,AT50,,,,,2.0,313.0,266.0,3,,0.757448479925445
2524,0.001,0.25,0.0,0.0,631,150,MTD,,,,,2.0,365.0,199.0,3,,0.7874828446471686
2525,0.001,0.25,0.0,0.0,631,250,MTD,,,,,2.0,365.0,199.0,3,,0.7550935872564036
2526,0.001,0.25,0.0,0.0,631,150,AT50,,,,,2.0,365.0,199.0,3,,0.8960293817913015
2527,0.001,0.25,0.0,0.0,631,250,AT50,,,,,2.0,365.0,199.0,3,,0.7712597494831414
2528,0.001,0.25,0.0,0.0,632,150,MTD,,,,,2.0,341.0,217.0,3,,0.8244301876787694
2529,0.001,0.25,0.0,0.0,632,250,MTD,,,,,2.0,341.0,217.0,3,,0.7707218904728369
2530,0.001,0.25,0.0,0.0,632,150,AT50,,,,,2.0,341.0,217.0,3,,0.8887641307767015
2531,0.001,0.25,0.0,0.0,632,250,AT50,,,,,2.0,341.0,217.0,3,,0.7604722587774008
2532,0.001,0.25,0.0,0.0,633,150,MTD,,,,,2.0,290.0,126.0,3,,0.8618854856126044
2533,0.001,0.25,0.0,0.0,633,250,MTD,,,,,2.0,290.0,126.0,3,,0.7266350727932274
2534,0.001,0.25,0.0,0.0,633,150,AT50,,,,,2.0,290.0,126.0,3,,0.9386790934907793
2535,0.001,0.25,0.0,0.0,633,250,AT50,,,,,2.0,290.0,126.0,3,,0.904044202856316
2536,0.001,0.25,0.0,0.0,634,150,MTD,,,,,2.0,311.0,161.0,3,,0.8280521598584731
2537,0.001,0.25,0.0,0.0,634,250,MTD,,,,,2.0,311.0,161.0,3,,0.7334344952303228
2538,0.001,0.25,0.0,0.0,634,150,AT50,,,,,2.0,311.0,161.0,3,,0.8813243900597717
2539,0.001,0.25,0.0,0.0,634,250,AT50,,,,,2.0,311.0,161.0,3,,0.7588733655248735
2540,0.001,0.25,0.0,0.0,635,150,MTD,,,,,2.0,246.0,153.0,3,,0.8305632039874946
2541,0.001,0.25,0.0,0.0,635,250,MTD,,,,,2.0,246.0,153.0,3,,0.7661678702013428
2542,0.001,0.25,0.0,0.0,635,150,AT50,,,,,2.0,246.0,153.0,3,,0.8996100487746851
2543,0.001,0.25,0.0,0.0,635,250,AT50,,,,,2.0,246.0,153.0,3,,0.7281779399653511
2544,0.001,0.25,0.0,0.0,636,150,MTD,,,,,2.0,239.0,184.0,3,,0.8725611816035643
2545,0.001,0.25,0.0,0.0,636,250,MTD,,,,,2.0,239.0,184.0,3,,0.7763651418829299
2546,0.001,0.25,0.0,0.0,636,150,AT50,,,,,2.0,239.0,184.0,3,,0.858580894399399
2547,0.001,0.25,0.0,0.0,636,250,AT50,,,,,2.0,239.0,184.0,3,,0.759213554041413
2548,0.001,0.25,0.0,0.0,637,150,MTD,,,,,2.0,270.0,207.0,3,,0.8847135778834652
2549,0.001,0.25,0.0,0.0,637,250,MTD,,,,,2.0,270.0,207.0,3,,0.7537362051132138
2550,0.001,0.25,0.0,0.0,637,150,AT50,,,,,2.0,270.0,207.0,3,,0.8556474726172415
2551,0.001,0.25,0.0,0.0,637,250,AT50,,,,,2.0,270.0,207.0,3,,0.6840381531361661
2552,0.001,0.25,0.0,0.0,638,150,MTD,,,,,3.0,223.0,168.0,3,,0.9142084349519327
2553,0.001,0.25,0.0,0.0,638,250,MTD,,,,,3.0,223.0,168.0,3,,0.7756998384251799
2554,0.001,0.25,0.0,0.0,638,150,AT50,,,,,3.0,223.0,168.0,3,,0.8906955435088221
2555,0.001,0.25,0.0,0.0,638,250,AT50,,,,,3.0,223.0,168.0,3,,0.8221563347829391
2556,0.001,0.25,0.0,0.0,639,150,MTD,,,,,2.0,329.0,246.0,3,,0.8456458779260947
2557,0.001,0.25,0.0,0.0,639,250,MTD,,,,,2.0,329.0,246.0,3,,0.7507913315233948
2558,0.001,0.25,0.0,0.0,639,150,AT50,,,,,2.0,329.0,246.0,3,,0.8381386536228986
2559,0.001,0.25,0.0,0.0,639,250,AT50,,,,,2.0,329.0,246.0,3,,0.7246757453001412
2560,0.001,0.25,0.0,0.0,640,150,MTD,,,,,2.0,162.0,146.0,3,,0.8673471937591911
2561,0.001,0.25,0.0,0.0,640,250,MTD,,,,,2.0,162.0,146.0,2,,0.7220639265085672
2562,0.001,0.25,0.0,0.0,640,150,AT50,,,,,2.0,162.0,146.0,2,,0.8401221815320224
2563,0.001,0.25,0.0,0.0,640,250,AT50,,,,,2.0,162.0,146.0,2,,0.721095669598326
2564,0.001,0.25,0.0,0.0,641,150,MTD,,,,,2.0,259.0,152.0,3,,0.844308873256228
2565,0.001,0.25,0.0,0.0,641,250,MTD,,,,,2.0,259.0,152.0,3,,0.8002717904928466
2566,0.001,0.25,0.0,0.0,641,150,AT50,,,,,2.0,259.0,152.0,3,,0.8597216266031139
2567,0.001,0.25,0.0,0.0,641,250,AT50,,,,,2.0,259.0,152.0,3,,0.8100490187899084
2568,0.001,0.25,0.0,0.0,642,150,MTD,,,,,2.0,280.0,256.0,3,,0.8824903612578644
2569,0.001,0.25,0.0,0.0,642,250,MTD,,,,,2.0,280.0,256.0,3,,0.7723284063228734
2570,0.001,0.25,0.0,0.0,642,150,AT50,,,,,2.0,280.0,256.0,3,,0.8141077436669925
2571,0.001,0.25,0.0,0.0,642,250,AT50,,,,,2.0,280.0,256.0,3,,0.7705107330677343
2572,0.001,0.25,0.0,0.0,643,150,MTD,,,,,2.0,346.0,328.0,3,,0.8495018143308645
2573,0.001,0.25,0.0,0.0,643,250,MTD,,,,,2.0,346.0,328.0,3,,0.7974332855045726
2574,0.001,0.25,0.0,0.0,643,150,AT50,,,,,2.0,346.0,328.0,3,,0.8347097446893875
2575,0.001,0.25,0.0,0.0,643,250,AT50,,,,,2.0,346.0,328.0,3,,0.650910174486178
2576,0.001,0.25,0.0,0.0,644,150,MTD,,,,,2.0,229.0,236.0,3,,0.9182841485831296
2577,0.001,0.25,0.0,0.0,644,250,MTD,,,,,2.0,229.0,236.0,3,,0.8330562663349376
2578,0.001,0.25,0.0,0.0,644,150,AT50,,,,,2.0,229.0,236.0,3,,0.848556510623311
2579,0.001,0.25,0.0,0.0,644,250,AT50,,,,,2.0,229.0,236.0,3,,0.7653851752668217
2580,0.001,0.25,0.0,0.0,645,150,MTD,,,,,2.0,153.0,190.0,3,,0.8955682326254456
2581,0.001,0.25,0.0,0.0,645,250,MTD,,,,,2.0,153.0,190.0,3,,0.7932852395590221
2582,0.001,0.25,0.0,0.0,645,150,AT50,,,,,2.0,153.0,190.0,3,,0.8883496433131014
2583,0.001,0.25,0.0,0.0,645,250,AT50,,,,,2.0,153.0,190.0,2,,0.67727683015785
2584,0.001,0.25,0.0,0.0,646,150,MTD,,,,,2.0,307.0,285.0,3,,0.8032752417648492
2585,0.001,0.25,0.0,0.0,646,250,MTD,,,,,2.0,307.0,285.0,3,,0.7322775562445368
2586,0.001,0.25,0.0,0.0,646,150,AT50,,,,,2.0,307.0,285.0,3,,0.8041487444426694
2587,0.001,0.25,0.0,0.0,646,250,AT50,,,,,2.0,307.0,285.0,3,,0.7569611003759361
2588,0.001,0.25,0.0,0.0,647,150,MTD,,,,,2.0,275.0,212.0,3,,0.7946296303385854
2589,0.001,0.25,0.0,0.0,647,250,MTD,,,,,2.0,275.0,212.0,3,,0.7500867881981286
2590,0.001,0.25,0.0,0.0,647,150,AT50,,,,,2.0,275.0,212.0,3,,0.8639547430850555
2591,0.001,0.25,0.0,0.0,647,250,AT50,,,,,2.0,275.0,212.0,3,,0.7756167301832972
2592,0.001,0.25,0.0,0.0,648,150,MTD,,,,,3.0,272.0,184.0,3,,0.8734577777749447
2593,0.001,0.25,0.0,0.0,648,250,MTD,,,,,3.0,272.0,184.0,3,,0.8145719897202685
2594,0.001,0.25,0.0,0.0,648,150,AT50,,,,,3.0,272.0,184.0,3,,0.9009021174919659
2595,0.001,0.25,0.0,0.0,648,250,AT50,,,,,3.0,272.0,184.0,3,,0.7938820799465872
2596,0.001,0.25,0.0,0.0,649,150,MTD,,,,,2.0,306.0,163.0,3,,0.8589683904614672
2597,0.001,0.25,0.0,0.0,649,250,MTD,,,,,2.0,306.0,163.0,3,,0.7562527513040669
2598,0.001,0.25,0.0,0.0,649,150,AT50,,,,,2.0,306.0,163.0,3,,0.8251273797295914
2599,0.001,0.25,0.0,0.0,649,250,AT50,,,,,2.0,306.0,163.0,3,,0.776292565598376
2600,0.001,0.25,0.0,0.0,650,150,MTD,,,,,2.0,314.0,265.0,3,,0.8200337926325644
2601,0.001,0.25,0.0,0.0,650,250,MTD,,,,,2.0,314.0,265.0,3,,0.7670392540404953
2602,0.001,0.25,0.0,0.0,650,150,AT50,,,,,2.0,314.0,265.0,3,,0.8259686223787729
2603,0.001,0.25,0.0,0.0,650,250,AT50,,,,,2.0,314.0,265.0,3,,0.695537840292002
2604,0.001,0.25,0.0,0.0,651,150,MTD,,,,,2.0,231.0,265.0,3,,0.879638901105705
2605,0.001,0.25,0.0,0.0,651,250,MTD,,,,,2.0,231.0,265.0,3,,0.7294640572299218
2606,0.001,0.25,0.0,0.0,651,150,AT50,,,,,2.0,231.0,265.0,3,,0.841838819779435
2607,0.001,0.25,0.0,0.0,651,250,AT50,,,,,2.0,231.0,265.0,3,,0.673281290989828
2608,0.001,0.25,0.0,0.0,652,150,MTD,,,,,2.0,283.0,260.0,3,,0.8461269625196127
2609,0.001,0.25,0.0,0.0,652,250,MTD,,,,,2.0,283.0,260.0,3,,0.7376844659265241
2610,0.001,0.25,0.0,0.0,652,150,AT50,,,,,2.0,283.0,260.0,3,,0.8363693384006821
2611,0.001,0.25,0.0,0.0,652,250,AT50,,,,,2.0,283.0,260.0,3,,0.7211632815039662
2612,0.001,0.25,0.0,0.0,653,150,MTD,,,,,2.0,330.0,195.0,3,,0.8459807090423702
2613,0.001,0.25,0.0,0.0,653,250,MTD,,,,,2.0,330.0,195.0,3,,0.7714618674939594
2614,0.001,0.25,0.0,0.0,653,150,AT50,,,,,2.0,330.0,195.0,3,,0.8627750685691011
2615,0.001,0.25,0.0,0.0,653,250,AT50,,,,,2.0,330.0,195.0,3,,0.728184573465349
2616,0.001,0.25,0.0,0.0,654,150,MTD,,,,,2.0,209.0,195.0,3,,0.8790914100821955
2617,0.001,0.25,0.0,0.0,654,250,MTD,,,,,2.0,209.0,195.0,3,,0.7717112548005346
2618,0.001,0.25,0.0,0.0,654,150,AT50,,,,,2.0,209.0,195.0,3,,0.8812456258869878
2619,0.001,0.25,0.0,0.0,654,250,AT50,,,,,2.0,209.0,195.0,2,,0.6759310386700037
2620,0.001,0.25,0.0,0.0,655,150,MTD,,,,,2.0,318.0,256.0,3,,0.7888469212429704
2621,0.001,0.25,0.0,0.0,655,250,MTD,,,,,2.0,318.0,256.0,2,,0.7392971763211145
2622,0.001,0.25,0.0,0.0,655,150,AT50,,,,,2.0,318.0,256.0,3,,0.7763729557588093
2623,0.001,0.25,0.0,0.0,655,250,AT50,,,,,2.0,318.0,256.0,2,,0.71774840587351
2624,0.001,0.25,0.0,0.0,656,150,MTD,,,,,3.0,253.0,105.0,3,,0.8358493976576323
2625,0.001,0.25,0.0,0.0,656,250,MTD,,,,,3.0,253.0,105.0,3,,0.7559277863997997
2626,0.001,0.25,0.0,0.0,656,150,AT50,,,,,3.0,253.0,105.0,3,,0.9419687279315948
2627,0.001,0.25,0.0,0.0,656,250,AT50,,,,,3.0,253.0,105.0,3,,0.8318759296217291
2628,0.001,0.25,0.0,0.0,657,150,MTD,,,,,2.0,326.0,204.0,3,,0.8551235968249943
2629,0.001,0.25,0.0,0.0,657,250,MTD,,,,,2.0,326.0,204.0,3,,0.7741528241511867
2630,0.001,0.25,0.0,0.0,657,150,AT50,,,,,2.0,326.0,204.0,3,,0.8091444908192446
2631,0.001,0.25,0.0,0.0,657,250,AT50,,,,,2.0,326.0,204.0,3,,0.7439296070096875
2632,0.001,0.25,0.0,0.0,658,150,MTD,,,,,2.0,326.0,249.0,3,,0.7956548903812274
2633,0.001,0.25,0.0,0.0,658,250,MTD,,,,,2.0,326.0,249.0,3,,0.7579257680497902
2634,0.001,0.25,0.0,0.0,658,150,AT50,,,,,2.0,326.0,249.0,3,,0.8377017204121427
2635,0.001,0.25,0.0,0.0,658,250,AT50,,,,,2.0,326.0,249.0,3,,0.7253698321080518
2636,0.001,0.25,0.0,0.0,659,150,MTD,,,,,2.0,203.0,127.0,3,,0.8607168082285561
2637,0.001,0.25,0.0,0.0,659,250,MTD,,,,,2.0,203.0,127.0,3,,0.8091832424455775
2638,0.001,0.25,0.0,0.0,659,150,AT50,,,,,2.0,203.0,127.0,3,,0.8823076363326199
2639,0.001,0.25,0.0,0.0,659,250,AT50,,,,,2.0,203.0,127.0,3,,0.7962170753828293
2640,0.001,0.25,0.0,0.0,660,150,MTD,,,,,2.0,271.0,123.0,3,,0.8711150678190022
2641,0.001,0.25,0.0,0.0,660,250,MTD,,,,,2.0,271.0,123.0,3,,0.7794193193063207
2642,0.001,0.25,0.0,0.0,660,150,AT50,,,,,2.0,271.0,123.0,3,,0.8719502998060591
2643,0.001,0.25,0.0,0.0,660,250,AT50,,,,,2.0,271.0,123.0,3,,0.7532107562126046
2644,0.001,0.25,0.0,0.0,661,150,MTD,,,,,2.0,347.0,231.0,3,,0.8421863122594209
2645,0.001,0.25,0.0,0.0,661,250,MTD,,,,,2.0,347.0,231.0,3,,0.7741693511450213
2646,0.001,0.25,0.0,0.0,661,150,AT50,,,,,2.0,347.0,231.0,3,,0.8697178063135014
2647,0.001,0.25,0.0,0.0,661,250,AT50,,,,,2.0,347.0,231.0,3,,0.8187643062608819
2648,0.001,0.25,0.0,0.0,662,150,MTD,,,,,2.0,352.0,247.0,3,,0.8348390653764932
2649,0.001,0.25,0.0,0.0,662,250,MTD,,,,,2.0,352.0,247.0,3,,0.7382846383240803
2650,0.001,0.25,0.0,0.0,662,150,AT50,,,,,2.0,352.0,247.0,3,,0.7891024797901439
2651,0.001,0.25,0.0,0.0,662,250,AT50,,,,,2.0,352.0,247.0,3,,0.7388614692085419
2652,0.001,0.25,0.0,0.0,663,150,MTD,,,,,2.0,296.0,222.0,3,,0.8474205074290612
2653,0.001,0.25,0.0,0.0,663,250,MTD,,,,,2.0,296.0,222.0,3,,0.7071397163183253
2654,0.001,0.25,0.0,0.0,663,150,AT50,,,,,2.0,296.0,222.0,3,,0.7918173482655325
2655,0.001,0.25,0.0,0.0,663,250,AT50,,,,,2.0,296.0,222.0,3,,0.7416805415150732
2656,0.001,0.25,0.0,0.0,664,150,MTD,,,,,2.0,228.0,299.0,3,,0.8959647107944777
2657,0.001,0.25,0.0,0.0,664,250,MTD,,,,,2.0,228.0,299.0,3,,0.8126860728597681
2658,0.001,0.25,0.0,0.0,664,150,AT50,,,,,2.0,228.0,299.0,3,,0.7856375687271817
2659,0.001,0.25,0.0,0.0,664,250,AT50,,,,,2.0,228.0,299.0,3,,0.7472309908734607
2660,0.001,0.25,0.0,0.0,665,150,MTD,,,,,2.0,359.0,268.0,3,,0.8424540439724358
2661,0.001,0.25,0.0,0.0,665,250,MTD,,,,,2.0,359.0,268.0,3,,0.7785245873163348
2662,0.001,0.25,0.0,0.0,665,150,AT50,,,,,2.0,359.0,268.0,3,,0.8242676528008531
2663,0.001,0.25,0.0,0.0,665,250,AT50,,,,,2.0,359.0,268.0,2,,0.6797694791934121
2664,0.001,0.25,0.0,0.0,666,150,MTD,,,,,2.0,246.0,234.0,3,,0.8656398407758478
2665,0.001,0.25,0.0,0.0,666,250,MTD,,,,,2.0,246.0,234.0,3,,0.7867303486764586
2666,0.001,0.25,0.0,0.0,666,150,AT50,,,,,2.0,246.0,234.0,3,,0.8504216894882785
2667,0.001,0.25,0.0,0.0,666,250,AT50,,,,,2.0,246.0,234.0,3,,0.7634826179864499
2668,0.001,0.25,0.0,0.0,667,150,MTD,,,,,2.0,384.0,161.0,3,,0.8191442526523697
2669,0.001,0.25,0.0,0.0,667,250,MTD,,,,,2.0,384.0,161.0,3,,0.7823261297739114
2670,0.001,0.25,0.0,0.0,667,150,AT50,,,,,2.0,384.0,161.0,3,,0.8700022661431599
2671,0.001,0.25,0.0,0.0,667,250,AT50,,,,,2.0,384.0,161.0,3,,0.8037323496540881
2672,0.001,0.25,0.0,0.0,668,150,MTD,,,,,2.0,382.0,291.0,3,,0.815047548204822
2673,0.001,0.25,0.0,0.0,668,250,MTD,,,,,2.0,382.0,291.0,3,,0.7744794922848278
2674,0.001,0.25,0.0,0.0,668,150,AT50,,,,,2.0,382.0,291.0,3,,0.8824269458956874
2675,0.001,0.25,0.0,0.0,668,250,AT50,,,,,2.0,382.0,291.0,3,,0.6582771655497979
2676,0.001,0.25,0.0,0.0,669,150,MTD,,,,,2.0,307.0,194.0,3,,0.8555326230735393
2677,0.001,0.25,0.0,0.0,669,250,MTD,,,,,2.0,307.0,194.0,3,,0.8286400207697499
2678,0.001,0.25,0.0,0.0,669,150,AT50,,,,,2.0,307.0,194.0,3,,0.9152380922989458
2679,0.001,0.25,0.0,0.0,669,250,AT50,,,,,2.0,307.0,194.0,3,,0.8195970769734662
2680,0.001,0.25,0.0,0.0,670,150,MTD,,,,,3.0,240.0,253.0,3,,0.8188710051189622
2681,0.001,0.25,0.0,0.0,670,250,MTD,,,,,3.0,240.0,253.0,3,,0.8157310528517011
2682,0.001,0.25,0.0,0.0,670,150,AT50,,,,,3.0,240.0,253.0,3,,0.8410259820506937
2683,0.001,0.25,0.0,0.0,670,250,AT50,,,,,3.0,240.0,253.0,3,,0.7087114866710879
2684,0.001,0.25,0.0,0.0,671,150,MTD,,,,,2.0,360.0,197.0,3,,0.8568771920121391
2685,0.001,0.25,0.0,0.0,671,250,MTD,,,,,2.0,360.0,197.0,3,,0.770105786143035
2686,0.001,0.25,0.0,0.0,671,150,AT50,,,,,2.0,360.0,197.0,3,,0.8572930995347604
2687,0.001,0.25,0.0,0.0,671,250,AT50,,,,,2.0,360.0,197.0,3,,0.690755361937463
2688,0.001,0.25,0.0,0.0,672,150,MTD,,,,,2.0,284.0,212.0,3,,0.8241445110256502
2689,0.001,0.25,0.0,0.0,672,250,MTD,,,,,2.0,284.0,212.0,3,,0.7921137657629959
2690,0.001,0.25,0.0,0.0,672,150,AT50,,,,,2.0,284.0,212.0,3,,0.8046302571054472
2691,0.001,0.25,0.0,0.0,672,250,AT50,,,,,2.0,284.0,212.0,3,,0.7731387391636414
2692,0.001,0.25,0.0,0.0,673,150,MTD,,,,,3.0,230.0,136.0,3,,0.866464755150429
2693,0.001,0.25,0.0,0.0,673,250,MTD,,,,,3.0,230.0,136.0,3,,0.7623381083481071
2694,0.001,0.25,0.0,0.0,673,150,AT50,,,,,3.0,230.0,136.0,3,,0.9002187717233459
2695,0.001,0.25,0.0,0.0,673,250,AT50,,,,,3.0,230.0,136.0,3,,0.8054861029124897
2696,0.001,0.25,0.0,0.0,674,150,MTD,,,,,2.0,237.0,180.0,3,,0.8895395737955379
2697,0.001,0.25,0.0,0.0,674,250,MTD,,,,,2.0,237.0,180.0,3,,0.7794719935329125
2698,0.001,0.25,0.0,0.0,674,150,AT50,,,,,2.0,237.0,180.0,3,,0.8172855037691461
2699,0.001,0.25,0.0,0.0,674,250,AT50,,,,,2.0,237.0,180.0,3,,0.7675365994643851
2700,0.001,0.25,0.0,0.0,675,150,MTD,,,,,3.0,320.0,105.0,3,,0.7969798877595916
2701,0.001,0.25,0.0,0.0,675,250,MTD,,,,,3.0,320.0,105.0,3,,0.682138243188524
2702,0.001,0.25,0.0,0.0,675,150,AT50,,,,,3.0,320.0,105.0,3,,0.8874063444028488
2703,0.001,0.25,0.0,0.0,675,250,AT50,,,,,3.0,320.0,105.0,3,,0.8171156654401592
2704,0.001,0.25,0.0,0.0,676,150,MTD,,,,,2.0,374.0,189.0,3,,0.7835761217800288
2705,0.001,0.25,0.0,0.0,676,250,MTD,,,,,2.0,374.0,189.0,3,,0.7566617279160012
2706,0.001,0.25,0.0,0.0,676,150,AT50,,,,,2.0,374.0,189.0,3,,0.8804352494496882
2707,0.001,0.25,0.0,0.0,676,250,AT50,,,,,2.0,374.0,189.0,3,,0.7377313071018318
2708,0.001,0.25,0.0,0.0,677,150,MTD,,,,,2.0,291.0,302.0,2,,0.7404051413017103
2709,0.001,0.25,0.0,0.0,677,250,MTD,,,,,2.0,291.0,302.0,2,,0.7343513192571538
2710,0.001,0.25,0.0,0.0,677,150,AT50,,,,,2.0,291.0,302.0,3,,0.8388683988179024
2711,0.001,0.25,0.0,0.0,677,250,AT50,,,,,2.0,291.0,302.0,2,,0.6526791186236495
2712,0.001,0.25,0.0,0.0,678,150,MTD,,,,,3.0,348.0,261.0,3,,0.7844660376379458
2713,0.001,0.25,0.0,0.0,678,250,MTD,,,,,3.0,348.0,261.0,2,,0.7491320739235376
2714,0.001,0.25,0.0,0.0,678,150,AT50,,,,,3.0,348.0,261.0,3,,0.813027333264329
2715,0.001,0.25,0.0,0.0,678,250,AT50,,,,,3.0,348.0,261.0,2,,0.7168437283732441
2716,0.001,0.25,0.0,0.0,679,150,MTD,,,,,3.0,249.0,156.0,3,,0.8474492650890572
2717,0.001,0.25,0.0,0.0,679,250,MTD,,,,,3.0,249.0,156.0,3,,0.7929456819116981
2718,0.001,0.25,0.0,0.0,679,150,AT50,,,,,3.0,249.0,156.0,3,,0.9063650375162778
2719,0.001,0.25,0.0,0.0,679,250,AT50,,,,,3.0,249.0,156.0,3,,0.8023159731895403
2720,0.001,0.25,0.0,0.0,680,150,MTD,,,,,2.0,328.0,224.0,3,,0.8423336336266009
2721,0.001,0.25,0.0,0.0,680,250,MTD,,,,,2.0,328.0,224.0,3,,0.7459156282056503
2722,0.001,0.25,0.0,0.0,680,150,AT50,,,,,2.0,328.0,224.0,3,,0.8364755924384654
2723,0.001,0.25,0.0,0.0,680,250,AT50,,,,,2.0,328.0,224.0,3,,0.7522729692996489
2724,0.001,0.25,0.0,0.0,681,150,MTD,,,,,2.0,387.0,238.0,3,,0.803024112470756
2725,0.001,0.25,0.0,0.0,681,250,MTD,,,,,2.0,387.0,238.0,3,,0.7564396504880316
2726,0.001,0.25,0.0,0.0,681,150,AT50,,,,,2.0,387.0,238.0,3,,0.831918791871753
2727,0.001,0.25,0.0,0.0,681,250,AT50,,,,,2.0,387.0,238.0,3,,0.7579606180123607
2728,0.001,0.25,0.0,0.0,682,150,MTD,,,,,2.0,464.0,276.0,3,,0.8178324910435095
